1z,慧眼,けいがん
1z,俄然,がぜん
1z,牙城,がじょう
1z,卜占,ぼくせん
1z,歯垢,しこう
1z,耽読,たんどく
1z,甥姪,せいてつ
1z,晦渋,かいじゅう
1z,熊掌,ゆうしょう
1z,空隙,くうげき
1z,頸椎,けいつい
1z,屑屑,せつせつ
1z,残蝉,ざんせん
1z,脇息,きょうそく
1z,潟湖,せきこ
1z,沃土,よくど
1z,痩躯,そうく
1z,饗宴,きょうえん
1z,鴇色,ときいろ
1z,馴化,じゅんか
1z,横溢,おういつ
1z,僻見,へきけん
1z,都邑,とゆう
1z,一揖,いちゆう
1z,鴨脚,おうきゃく
1z,畦道,あぜみち
1z,友誼,ゆうぎ
1z,馴致,じゅんち
1z,坤軸,こんじく
1z,花圃,かほ
1z,天蓋,てんがい
1z,穎異,えいい
1z,凋落,ちょうらく
1z,冥利,みょうり
1z,茅屋,ぼうおく
1z,祁寒,きかん
1z,後胤,こういん
1z,歯牙,しが
2,酪農,らくのう
2,彙報,いほう
2,刹那,せつな
2,甚大,じんだい
2,憤り,いきどおり
2,溺愛,できあい
2,頻発,ひんぱつ
2,尚早,しょうそう
2,肯定,こうてい
2,雪渓,せっけい
2,嫡子,ちゃくし
2,臆面,おくめん
2,霜害,そうがい
2,一蹴,いっしゅう
2,土壌,どじょう
2,旋回,せんかい
2,醜悪,しゅうあく
2,露呈,ろてい
2,顕著,けんちょ
2,国璽,こくじ
2,会釈,えしゃく
2,土壇場,どたんば
2,愁嘆場,しゅうたんば
2,回向,えこう
2,罷免,ひめん
2,頒布,はんぷ
2,脅嚇,きょうかく
2,蚊柱,かばしら
2,砕石,さいせき
2,抄訳,しょうやく
2,曖昧,あいまい
2,種苗,しゅびょう
2,萎縮,いしゅく
2,思索,しさく
2,漆,うるし
2,製靴,せいか
2,咽喉,いんこう
2,童歌,わらべうた
2,稼働,かどう
2,逓減,ていげん
2,椅子,いす
2,誓約書,せいやくしょ
2,貼用,ちょうよう
2,紙幣,しへい
2,危惧,きぐ
2,競り,せり
2,怨恨,えんこん
2,挨拶,あいさつ
2,宛先,あてさき
2,産着,うぶぎ
2,疎遠,そえん
2,溺死,できし
2,畏怖,いふ
2,狂奔,きょうほん
2,愛猫,あいびょう
2,鬱屈,うっくつ
2,戦慄,せんりつ
2,妖艶,ようえん
2,旺盛,おうせい
2,辣腕,らつわん
2,苛酷,かこく
2,脇腹,わきばら
2,諦観,ていかん
2,進捗,しんちょく
2,裾,すそ
2,凄惨,せいさん
2,蜜月,みつげつ
2,親戚,しんせき
2,失踪,しっそう
2,捕捉,ほそく
2,唾棄,だき
2,妬む,ねたむ
2,瞳孔,どうこう
2,汎用性,はんようせい
2,勃発,ぼっぱつ
2,陶冶,とうや
2,臆断,おくだん
2,拉致,らち
2,横柄,おうへい
2,瓦解,がかい
2,出藍,しゅつらん
2,崖,がけ
2,明瞭,めいりょう
2,玩味,がんみ
2,賄賂,わいろ
2,愚弄,ぐろう
2,僅差,きんさ
2,籠城,ろうじょう
2,山麓,さんろく
2,鍵盤,けんばん
2,怨念,おんねん
2,顎,あご
2,虎口,ここう
2,亀裂,きれつ
2,脱臼,だっきゅう
2,嗅覚,きゅうかく
2,真摯,しんし
2,餌食,えじき
2,叱責,しっせき
2,羨望,せんぼう
2,砂嵐,すなあらし
2,畏敬,いけい
2,語彙,ごい
2,茨,いばら
2,均斉,きんせい
2,鬱結,うっけつ
2,才媛,さいえん
2,俺様,おれさま
2,牙城,がじょう
2,楷書体,かいしょたい
2,潰走,かいそう
2,俳諧,はいかい
2,蓋然,がいぜん
2,形骸化,けいがいか
2,柿,かき
2,葛藤,かっとう
2,釜飯,かまめし
2,毀損,きそん
2,憧憬,しょうけい
2,近畿,きんき
2,鎌,かま
2,巣窟,そうくつ
2,詣でる,もうでる
2,頬桁,ほおげた
2,歌舞伎,かぶき
2,間隙,かんげき
2,禁錮,きんこ
2,梗概,こうがい
2,竹串,たけぐし
2,雑巾,ぞうきん
2,錦,にしき
2,寡聞,かぶん
2,熊,くま
2,滑稽,こっけい
2,右舷,うげん
2,股関節,こかんせつ
2,勾留,こうりゅう
2,沙汰,さた
2,嫉視,しっし
2,斬新,ざんしん
2,乞う,こう
2,叱正,しっせい
2,鬱乎,うっこ
2,愛媛,えひめ
2,頓挫,とんざ
2,拭浄,しょくじょう
2,目尻,めじり
2,喝采,かっさい
2,頃合い,ころあい
2,腫瘍,しゅよう
2,傲岸,ごうがん
2,駒,こま
2,血痕,けっこん
2,脱柵,だっさく
2,恣意,しい
2,呪縛,じゅばく
2,羞悪,しゅうお
2,必須,ひっす
2,煎る,いる
2,詮議,せんぎ
2,肝腎,かんじん
2,遡及,そきゅう
2,未曽有,みぞう
2,爽やか,さわやか
2,痩地,そうち
2,踪跡,そうせき
2,丼勘定,どんぶりかんじょう
2,遮蔽,しゃへい
2,衆寡,しゅうか
2,八百長,やおちょう
